ID,birth,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted
1463,1958,Graduation,Single,45160.0,2,9,29-03-2014,0,1,1,0,2,7,0,0,0,0,0
2131,1959,PhD,Divorced,62859.0,1,37,30-12-2012,0,4,9,4,6,6,0,0,0,0,0
10727,1970,PhD,Married,69084.0,1,43,19-11-2013,0,2,7,3,13,8,0,0,0,0,0
3665,1977,2n Cycle,Together,25315.0,1,46,07-11-2013,0,3,3,0,3,8,0,0,0,0,0
7396,1966,Graduation,Married,80398.0,0,92,10-11-2012,0,1,5,8,12,3,0,0,0,0,1
8373,1979,Basic,Together,24594.0,1,94,10-12-2013,0,1,1,0,3,5,0,0,0,0,0
4099,1972,Graduation,Married,30675.0,1,14,12-11-2012,0,1,1,0,3,8,0,0,0,0,0
7533,1964,Graduation,Married,49096.0,2,15,24-09-2013,0,4,4,1,4,7,0,0,0,0,0
1109,1982,Master,Together,27590.0,1,38,,0,1,1,0,2,7,0,0,0,0,0
7419,1968,Master,Divorced,27071.0,1,90,23-04-2014,0,2,2,0,3,6,0,0,0,0,0
5589,1964,Graduation,Divorced,51983.0,1,95,31-08-2012,0,3,9,2,10,7,0,0,0,0,0
9166,1968,Graduation,Married,63967.0,1,57,09-08-2013,0,3,4,4,12,2,0,0,0,0,0
433,1958,Master,Alone,61331.0,2,42,10-03-2013,0,5,11,1,6,8,0,0,0,0,0
1491,1965,2n Cycle,Together,71488.0,0,87,18-02-2013,0,2,3,4,7,1,0,0,0,0,0
286,1952,Graduation,Single,44213.0,2,48,29-11-2013,0,4,2,1,5,6,0,0,0,0,0
4673,1963,PhD,Married,81300.0,1,17,30-10-2012,0,3,10,3,5,5,1,0,0,0,0
7574,,PhD,Together,27922.0,1,80,10-05-2014,0,1,2,0,3,4,0,0,0,0,0
3308,1952,Graduation,Married,35704.0,2,54,03-01-2014,0,3,2,0,4,4,0,0,0,0,0
4211,1986,Basic,Married,20425.0,1,5,29-10-2012,0,2,2,0,3,7,0,0,0,0,0
10590,1956,PhD,Together,76542.0,0,91,30-03-2013,0,1,4,8,10,2,0,0,0,0,0
6299,1968,PhD,Divorced,42564.0,1,28,02-01-2013,0,6,6,8,4,7,0,0,1,0,0
4838,1978,Graduation,Together,22775.0,1,40,19-06-2013,0,1,1,0,2,8,0,0,0,0,0
4470,1962,Master,Married,58646.0,1,3,10-06-2013,0,1,2,1,4,4,0,0,0,0,0
6940,1966,PhD,Single,46734.0,3,86,21-10-2013,0,4,3,2,3,6,0,0,1,0,0
3283,1972,2n Cycle,Married,70932.0,1,57,19-01-2014,0,2,6,2,12,3,0,0,0,0,0
11133,1973,PhD,YOLO,48432.0,1,3,18-10-2012,0,5,7,1,6,8,0,0,0,0,0
4246,1982,Master,Single,6560.0,0,2,12-12-2013,0,0,1,0,1,17,0,0,0,0,0
5186,1955,PhD,Married,58482.0,1,59,12-03-2014,0,2,7,4,9,6,0,0,0,1,0
4136,1992,Basic,Single,7500.0,1,63,03-12-2012,0,10,3,2,2,9,0,0,0,0,0
4055,1992,Basic,Single,18746.0,1,41,29-05-2014,0,2,3,0,3,6,0,0,0,0,0
7004,1984,Graduation,Single,11012.0,1,82,16-03-2013,0,3,3,1,2,9,0,0,1,0,0
453,1956,PhD,Widow,35340.0,2,1,29-06-2014,0,2,2,0,3,5,0,0,0,0,0
11096,1952,2n Cycle,Together,57247.0,1,50,08-08-2013,0,2,2,1,7,2,0,0,0,0,0
6646,1984,Graduation,Together,16529.0,1,23,01-03-2014,0,1,1,0,3,6,0,0,0,0,0
4679,1977,Master,Married,78710.0,1,42,23-05-2014,0,3,7,6,12,4,0,0,0,0,0
1295,1963,Graduation,Married,,1,96,11-08-2013,0,1,6,5,7,4,0,0,0,0,0
4406,1970,Graduation,Together,67419.0,1,29,16-01-2013,0,4,9,4,8,5,0,0,0,0,0
6184,1969,PhD,Married,68462.0,0,6,12-12-2012,0,1,3,3,8,1,0,0,0,0,0
7990,1947,Graduation,Married,27469.0,0,2,02-08-2012,0,1,0,0,3,6,0,0,0,0,0
8805,1960,Graduation,Single,48904.0,1,1,02-12-2012,0,4,7,2,4,8,0,0,0,0,0
1351,1956,Master,Together,58656.0,1,25,20-09-2012,0,4,7,8,13,6,0,0,0,0,1
8036,1971,2n Cycle,Together,26850.0,2,10,18-04-2014,0,4,2,1,4,4,0,0,0,0,0
2134,1952,Graduation,Single,53700.0,1,94,17-08-2012,0,4,5,5,8,5,0,0,0,0,0
8420,1970,2n Cycle,Married,15315.0,0,27,03-08-2013,0,2,2,0,4,5,0,0,0,0,0
1137,1964,Graduation,Single,81246.0,0,87,29-12-2013,0,1,4,5,7,1,1,0,1,0,0
8975,1968,Graduation,Married,19514.0,2,47,26-01-2014,0,4,3,1,2,8,0,0,1,0,0
194,1965,Graduation,Married,48006.0,2,55,09-06-2014,0,1,1,0,3,6,0,0,0,0,0
564,1981,PhD,Together,56937.0,1,81,04-08-2012,0,7,8,6,9,6,0,0,0,1,0
6214,1982,Master,Married,43815.0,1,53,05-04-2013,0,1,2,0,3,6,0,0,0,0,0
9381,1978,Graduation,Married,66373.0,2,57,12-06-2013,0,7,4,2,10,3,0,0,0,0,0
6116,1968,2n Cycle,Married,48985.0,1,13,05-07-2013,0,1,1,1,3,3,0,0,0,0,0
2656,1971,Graduation,Divorced,40851.0,2,63,21-02-2013,0,1,1,1,2,7,0,0,0,0,0
2308,1954,Graduation,Married,46734.0,1,40,18-11-2012,0,2,6,1,5,7,0,0,0,0,0
2246,1965,2n Cycle,Married,46891.0,1,91,01-09-2013,0,1,2,1,4,4,0,0,0,0,0
10398,1981,2n Cycle,Single,24336.0,1,82,27-08-2012,0,1,1,0,2,7,0,0,0,0,0
10795,1973,PhD,Married,37401.0,1,14,06-05-2014,0,2,2,0,3,7,0,0,0,0,0
477,1986,Graduation,Married,83512.0,0,31,17-06-2014,0,1,4,7,10,1,1,1,1,0,1
10341,1948,Graduation,Together,51315.0,0,45,23-02-2014,0,1,2,2,5,2,0,0,0,0,0
2877,1974,Master,Together,46014.0,2,21,21-01-2013,0,10,7,1,8,7,0,0,0,0,0
5441,1965,PhD,Widow,54111.0,1,97,25-08-2013,0,2,5,2,6,5,0,0,0,0,0
6878,1954,Graduation,Widow,27421.0,0,14,12-12-2012,0,3,4,1,6,7,0,0,0,0,0
11013,1987,Graduation,Together,67605.0,0,84,31-03-2013,0,1,2,8,6,1,0,0,0,0,0
10738,1951,Master,Single,49389.0,2,55,29-08-2013,0,1,2,0,3,7,0,0,0,0,0
9121,1972,Graduation,Married,80134.0,1,40,20-05-2013,0,2,5,3,6,6,1,0,0,1,1
6347,1979,Basic,Single,15862.0,1,26,27-06-2013,0,1,1,0,3,8,0,0,0,0,0
7244,1951,Graduation,Single,,3,96,01-01-2014,0,3,2,1,4,6,0,0,0,0,0
1592,1970,Graduation,Married,90765.0,0,25,24-01-2014,0,0,4,6,5,1,1,0,0,0,1
7119,1982,Graduation,Single,68627.0,0,45,12-01-2013,0,1,2,3,6,1,0,0,0,0,0
6583,1955,2n Cycle,Married,72635.0,0,54,03-06-2013,0,1,6,8,6,3,1,0,0,0,0
8312,1961,Basic,Married,28249.0,0,80,15-06-2014,0,1,2,0,3,6,0,0,0,0,0
999,1991,Graduation,Single,86037.0,0,95,02-01-2013,0,1,6,7,11,3,0,0,0,1,1
6237,1966,PhD,Single,7144.0,2,92,07-12-2013,0,0,23,1,1,0,0,0,0,0,0
322,1978,Graduation,Together,42554.0,2,93,12-01-2013,0,2,2,0,3,4,0,0,0,0,0
9850,1972,2n Cycle,Married,24884.0,1,32,29-11-2012,0,1,0,0,3,7,0,0,0,0,0
380,1954,Graduation,Divorced,64497.0,1,17,,0,5,11,4,9,8,0,0,1,0,0
8405,1979,Graduation,Divorced,68274.0,2,83,30-09-2013,0,2,4,2,5,3,0,0,0,0,0
4058,1955,PhD,Single,61284.0,0,76,12-10-2013,0,1,11,2,8,6,0,0,0,1,0
4656,1990,2n Cycle,Single,51250.0,1,28,30-03-2013,0,5,10,5,4,9,0,0,1,0,0
2371,1972,Graduation,Married,33622.0,2,22,13-04-2013,0,3,2,0,4,7,0,0,0,0,0
4093,1975,Master,Together,53253.0,2,61,11-02-2013,0,7,4,3,5,5,0,0,0,0,0
5430,1956,Graduation,Together,54450.0,2,0,14-09-2012,0,12,9,2,8,8,0,0,0,0,0
6945,1952,Graduation,Single,84574.0,0,72,04-06-2013,0,1,9,11,11,5,0,0,0,0,0
10556,1959,Graduation,Married,54984.0,1,51,,0,4,6,1,6,7,1,0,0,0,0
6384,1978,Graduation,Divorced,71022.0,1,30,11-02-2014,0,3,5,2,11,8,0,0,1,0,0
2986,1976,Graduation,Married,30772.0,2,89,12-03-2014,0,1,1,0,2,6,0,0,0,0,0
7108,1965,Master,Widow,51390.0,2,54,08-09-2012,0,6,5,2,5,5,0,0,0,0,0
5558,1954,PhD,Single,90933.0,0,90,31-03-2014,0,1,4,6,4,1,0,0,0,0,1
6181,1950,2n Cycle,Together,52203.0,0,36,31-07-2012,0,1,8,7,11,6,0,0,0,0,0
6543,1945,Master,Together,62847.0,0,45,15-01-2013,0,1,3,6,4,2,0,0,0,0,0
203,1975,Master,Single,81169.0,0,47,14-04-2013,0,1,5,7,9,2,0,0,0,0,0
2975,1976,Graduation,Together,85606.0,1,89,12-11-2012,0,2,6,7,9,3,1,0,0,0,0
8920,1967,Master,Single,59235.0,1,4,12-01-2013,0,3,11,2,12,7,0,0,0,0,0
2106,1974,2n Cycle,Married,20130.0,0,99,17-03-2014,0,1,1,0,3,8,0,0,0,0,0
6036,1959,Master,Together,89120.0,0,78,17-03-2014,0,1,5,6,7,1,0,0,0,0,1
8164,1978,PhD,Married,82170.0,0,13,25-11-2013,0,1,5,6,7,2,0,0,0,0,0
954,1960,Basic,Widow,22123.0,0,77,27-03-2014,0,1,2,1,3,5,0,0,0,0,0
5758,1982,Graduation,Married,65169.0,0,23,14-01-2014,0,1,10,4,13,6,1,1,1,0,1
709,1952,Graduation,Divorced,51537.0,1,27,09-12-2012,0,3,2,2,11,8,0,0,0,0,0
5959,1968,Graduation,Single,35893.0,2,80,15-10-2012,0,6,3,1,5,8,0,0,0,0,0
5184,1995,Graduation,Single,34824.0,0,65,26-03-2014,0,1,1,0,2,6,0,0,0,0,0
6798,1966,Graduation,Single,37070.0,2,30,20-03-2013,0,9,5,1,8,7,0,0,0,0,0
9209,1971,Master,Together,80573.0,0,85,14-10-2012,0,1,4,6,13,2,0,0,0,0,0
10492,1959,Graduation,Together,38285.0,3,96,24-06-2014,0,1,0,0,3,2,0,0,0,0,0
4128,1962,PhD,Together,56067.0,1,51,20-07-2013,0,2,7,4,7,5,0,0,0,0,0
10623,1961,Master,Together,48330.0,1,2,15-11-2013,0,1,1,0,3,5,0,0,0,0,0
9491,1984,Graduation,Together,23976.0,1,68,27-12-2013,0,3,3,1,3,7,0,0,0,0,0
2686,1969,Basic,Together,22390.0,0,49,21-10-2013,0,1,1,0,2,7,0,0,0,0,0
450,1958,Master,Together,42315.0,1,90,12-07-2013,0,3,1,4,4,3,0,0,0,0,0
6919,1978,2n Cycle,Married,26224.0,1,39,04-06-2013,0,3,2,1,3,6,0,0,0,0,0
8135,1986,Master,Married,27161.0,1,41,28-10-2013,0,1,1,0,3,7,0,0,0,0,0
9729,1955,Graduation,Widow,58275.0,2,48,02-06-2013,0,6,8,2,7,7,0,0,0,0,0
4690,1953,Graduation,Married,50725.0,1,45,13-02-2013,0,4,8,1,8,8,0,0,0,0,0
3491,1975,Graduation,Together,55914.0,1,32,29-04-2013,0,4,11,6,8,7,0,0,0,0,0
7072,1973,Graduation,Married,67432.0,1,69,29-03-2013,0,2,8,5,4,4,0,0,0,0,0
4432,1976,Graduation,Divorced,31615.0,1,82,16-03-2013,0,2,2,0,3,7,0,0,0,0,0
10156,1975,Graduation,Single,84196.0,1,56,03-06-2013,0,1,8,4,7,3,0,0,0,0,0
4547,1960,Graduation,Together,13672.0,2,86,17-04-2013,0,2,1,0,3,8,0,0,0,0,0
3578,1949,Graduation,Divorced,49160.0,1,29,20-10-2013,0,2,3,1,6,6,0,0,0,0,0
326,1973,Graduation,Married,51148.0,2,38,18-02-2013,0,4,5,1,6,6,0,0,0,0,0
7386,1976,Graduation,Divorced,30992.0,1,83,22-04-2013,0,1,1,0,3,7,0,0,0,0,0
5751,1973,2n Cycle,Divorced,31163.0,1,54,13-02-2014,0,1,1,0,3,6,0,0,0,0,0
3254,1971,Graduation,Married,70886.0,1,65,14-10-2013,0,1,5,4,4,2,0,0,0,0,0
2320,1978,2n Cycle,Married,47025.0,1,98,12-09-2013,0,5,11,1,6,9,0,0,0,0,0
4240,1978,Graduation,Married,17345.0,1,79,03-11-2012,0,2,2,1,2,8,0,0,0,0,0
9256,1971,Graduation,Single,58350.0,1,5,04-01-2013,0,4,8,3,12,6,0,0,0,0,0
2570,1968,Graduation,Together,56534.0,1,35,23-07-2013,0,4,10,4,7,8,0,1,0,1,0
4543,1980,Graduation,Married,82497.0,0,32,31-10-2012,0,1,2,7,9,4,0,0,0,0,1
7736,1986,Graduation,Married,22518.0,1,36,22-10-2012,0,2,2,1,2,5,0,0,1,0,0
10258,1965,Master,Single,35791.0,3,94,06-05-2013,0,2,1,0,3,8,0,0,0,0,0
7373,1952,PhD,Divorced,46610.0,2,8,29-10-2012,0,6,4,1,6,6,0,0,0,0,0
6825,1953,Graduation,Together,41452.0,2,86,06-03-2013,0,1,1,0,2,7,0,0,0,0,0
2863,1970,Graduation,Single,,3,67,23-08-2013,0,6,2,3,10,7,1,0,0,1,0
3865,1977,2n Cycle,Together,20981.0,0,14,30-04-2013,0,1,3,1,2,8,0,0,0,0,0
4248,1960,Master,Single,98777.0,0,23,17-02-2014,0,0,4,6,9,1,0,0,0,1,0
6575,1981,Graduation,Together,56386.0,2,51,27-10-2012,0,8,9,1,7,9,0,0,0,0,0
2202,1978,Graduation,Together,41154.0,1,98,09-04-2013,0,1,1,0,4,5,0,0,0,0,0
10619,1994,Graduation,Single,95529.0,0,29,03-12-2012,0,1,7,3,7,3,0,0,0,0,1
701,1971,Graduation,Married,73691.0,1,58,06-11-2013,0,2,6,2,8,2,0,0,1,0,0
6682,1973,Basic,Married,18978.0,1,41,11-12-2012,0,1,1,0,3,8,0,0,0,0,0
10356,1957,PhD,Divorced,41437.0,2,5,22-09-2012,0,1,1,0,3,7,0,0,0,0,0
6856,1979,Graduation,Together,21645.0,1,75,03-09-2012,0,3,3,0,3,9,0,0,0,0,0
6197,1962,PhD,Single,27238.0,2,39,20-04-2013,0,3,3,0,3,9,0,0,0,0,0
1399,1958,Graduation,Married,72905.0,0,52,21-01-2014,0,1,3,7,9,1,1,0,0,0,0
2569,1987,Graduation,Married,17323.0,0,38,10-10-2012,0,1,1,0,3,8,0,0,0,0,0
7755,1954,PhD,Married,57744.0,1,91,12-11-2013,0,2,9,1,4,8,0,0,0,0,0
7476,1964,Master,Single,63972.0,1,93,02-12-2012,0,4,5,4,10,4,0,0,0,1,0
10846,1978,Master,Married,43783.0,1,22,29-05-2014,0,6,7,1,8,7,0,0,1,0,0
3710,1984,PhD,Single,39684.0,1,41,12-10-2012,1,2,2,1,2,7,0,0,0,0,0
7631,1978,Master,Together,61346.0,1,34,06-10-2013,0,1,5,7,10,3,0,0,0,0,0
113,1951,Graduation,Married,30833.0,2,33,16-07-2013,0,2,1,0,3,5,0,0,0,0,0
8722,1957,2n Cycle,Married,82347.0,0,38,06-11-2012,0,1,7,7,10,3,1,0,1,0,0
4653,1978,Graduation,Together,42011.0,1,46,26-03-2013,0,4,3,1,4,8,0,0,0,0,0
6875,1965,PhD,Together,32727.0,0,38,28-08-2012,0,2,7,3,5,8,0,0,0,0,0
7521,1952,Graduation,Together,83844.0,0,57,12-05-2013,0,1,4,4,11,1,0,0,0,0,1
5180,1968,PhD,Divorced,50616.0,1,56,18-04-2014,0,2,4,0,4,7,0,0,0,0,0
5223,1966,Master,Together,45903.0,1,80,23-04-2014,0,2,2,1,3,4,0,0,0,0,0
4073,1954,2n Cycle,Married,63564.0,0,0,29-01-2014,0,1,10,10,7,6,0,0,1,0,0
7761,1978,2n Cycle,Together,38702.0,1,71,01-08-2013,0,2,3,0,4,6,0,0,0,0,0
9817,1970,Master,Single,44802.0,0,71,21-08-2012,0,2,9,4,12,8,0,0,0,0,0
10703,1975,Master,Single,46098.0,2,86,18-08-2012,0,4,3,2,2,8,0,0,0,0,0
9507,1975,Graduation,Married,40794.0,1,18,07-04-2013,0,2,6,3,5,7,0,0,0,0,0
9916,1954,Graduation,Married,38998.0,2,92,03-11-2012,1,3,2,0,3,8,0,0,0,0,0
146,1960,PhD,Single,76045.0,0,78,15-11-2013,0,1,4,5,11,2,1,0,0,0,0
1118,1956,Master,Married,50965.0,1,87,20-02-2013,0,3,10,4,5,8,0,0,1,0,0
1867,1957,Graduation,Single,64849.0,0,42,13-11-2012,0,1,9,3,6,5,0,0,0,0,0
10241,1975,2n Cycle,Divorced,11448.0,0,16,15-12-2013,0,1,1,0,2,6,0,0,0,0,0
1381,1982,PhD,Single,38513.0,1,20,28-01-2014,0,5,6,1,5,8,0,0,0,0,0
5342,1976,Basic,Divorced,9548.0,1,31,08-08-2012,0,2,1,0,3,8,0,0,0,0,0
6059,1953,PhD,Together,64504.0,3,81,04-03-2013,0,7,11,3,4,7,0,0,0,0,0
6872,1974,PhD,Married,65352.0,1,43,21-08-2013,0,2,4,2,8,4,0,0,0,0,0
5092,1949,PhD,Widow,51569.0,1,39,12-02-2013,0,4,7,1,7,8,0,0,0,1,0
5577,1983,Graduation,Together,43776.0,1,77,03-05-2014,0,1,1,0,2,6,0,0,0,0,0
10582,1979,Graduation,Married,72063.0,1,3,,0,2,5,2,12,2,0,0,0,0,0
11101,1991,Graduation,Together,89891.0,0,17,15-04-2013,0,1,11,6,8,4,0,0,0,0,1
4042,1971,Graduation,Divorced,43300.0,1,87,13-10-2012,0,3,4,0,4,8,0,0,0,0,0
10642,1989,Graduation,Single,30279.0,1,13,30-12-2012,0,1,1,0,3,8,0,0,0,0,0
9386,1962,Graduation,Together,50127.0,1,88,29-05-2014,0,1,5,1,6,6,0,0,0,1,0
9220,1971,Graduation,Single,91700.0,0,58,17-01-2013,0,1,8,6,5,3,0,0,0,0,0
2262,1965,Master,Together,45143.0,1,74,26-08-2013,0,3,6,1,5,7,0,0,0,0,0
2882,1975,2n Cycle,Divorced,67893.0,1,31,01-10-2012,0,2,3,2,9,8,0,0,0,0,0
6260,1955,Master,Together,82384.0,0,55,19-11-2012,0,1,3,10,13,1,0,0,0,0,1
2968,1943,PhD,Divorced,48948.0,0,53,01-02-2013,0,2,7,10,5,6,0,0,1,0,0
2797,1977,Graduation,Married,72117.0,1,34,20-08-2013,0,1,9,7,9,5,0,0,0,0,0
8017,1981,2n Cycle,Married,51111.0,2,83,19-06-2014,0,2,2,0,3,6,0,0,0,0,0
3712,1959,Graduation,Divorced,52332.0,0,63,28-08-2013,0,1,3,2,6,4,0,0,0,1,0
10095,1975,PhD,Divorced,74165.0,0,9,01-05-2013,0,1,5,4,10,2,0,0,0,0,0
8775,1969,Graduation,Together,38361.0,1,74,27-12-2013,0,3,3,1,3,7,0,0,0,0,0
4137,1948,Graduation,Together,70666.0,0,29,06-12-2013,0,1,7,4,4,4,0,0,0,0,0
7999,1955,PhD,Together,75261.0,0,17,23-04-2013,0,1,5,6,5,2,0,0,0,1,1
9553,1987,Graduation,Married,7500.0,0,94,09-01-2013,0,1,0,0,3,6,0,0,0,0,0
5394,1979,Basic,Single,16014.0,2,42,17-03-2013,0,4,1,1,4,3,0,0,0,0,0
5493,1976,Graduation,Married,39356.0,2,21,19-03-2014,0,1,1,0,2,6,0,0,1,0,0
3867,1947,PhD,Together,73059.0,1,36,31-08-2013,0,1,9,3,13,4,0,0,0,0,0
1729,1961,PhD,Together,66426.0,1,14,,0,2,3,5,10,6,0,0,0,0,0
5966,1974,PhD,Married,45207.0,2,64,10-11-2012,0,5,3,1,6,6,0,0,0,1,0
5868,1980,Graduation,Married,19107.0,1,49,,0,2,1,0,3,7,0,0,0,0,0
2958,1978,Graduation,Married,28442.0,2,53,24-02-2014,0,3,2,1,4,4,0,0,0,0,0
6222,1967,Graduation,Married,22574.0,3,28,28-10-2013,0,2,2,0,3,7,0,0,0,0,0
6097,,Graduation,Single,50664.0,2,64,16-01-2013,0,9,8,1,6,9,0,0,0,0,0
4023,1970,Graduation,Married,22979.0,1,29,06-09-2012,0,3,3,2,2,8,0,0,0,0,0
9481,1976,Graduation,Married,17148.0,1,80,28-01-2014,0,4,3,1,3,8,0,0,0,0,0
5113,1971,PhD,Divorced,86979.0,0,67,07-11-2013,0,1,5,5,5,2,0,0,1,0,0
697,1969,Graduation,Together,74918.0,0,78,12-03-2013,0,1,5,9,6,3,0,0,0,0,1
3839,1958,Basic,Single,15056.0,2,76,03-05-2013,0,5,2,2,3,5,0,0,0,0,0
5871,1979,Master,Together,24401.0,0,98,31-08-2012,0,3,6,1,6,8,0,0,0,0,0
4480,1973,Master,Married,60432.0,1,61,09-03-2014,0,5,7,2,5,6,0,0,0,0,0
4611,1970,Graduation,Together,105471.0,0,36,21-01-2013,0,0,9,8,13,3,1,0,0,0,1
9757,1972,Graduation,Together,84906.0,0,98,04-10-2013,0,1,5,6,12,2,0,1,0,1,1
7232,1973,Graduation,Widow,42429.0,1,99,11-02-2014,0,2,1,1,3,5,0,0,0,0,0
8916,1975,Graduation,Divorced,36627.0,2,78,23-07-2013,0,1,0,0,3,5,0,0,0,0,0
4141,1965,Graduation,Together,71613.0,0,26,21-08-2013,0,1,8,2,10,4,0,0,0,0,0
2963,1979,Graduation,Together,75507.0,0,56,02-05-2014,0,1,8,6,6,3,0,0,0,0,0
2286,1962,Graduation,Single,50785.0,2,27,10-09-2013,0,2,2,1,3,6,0,0,0,0,0
6422,1954,Graduation,Married,86718.0,0,20,17-01-2013,0,1,5,6,5,2,0,0,0,0,0
9303,1976,Graduation,Married,5305.0,1,12,30-07-2013,0,0,1,0,0,13,0,0,0,0,0
6168,1963,Graduation,Divorced,45146.0,2,28,15-07-2013,0,2,1,1,2,4,0,0,0,0,0
10242,1966,PhD,Together,47472.0,2,39,16-09-2013,0,2,2,0,4,5,0,0,0,0,0
4712,1991,2n Cycle,Together,20193.0,0,18,28-11-2012,0,1,1,1,4,4,0,0,0,0,0
6409,1967,Graduation,Divorced,57136.0,0,18,18-05-2013,0,1,7,5,7,6,0,0,0,0,0
10634,1951,Master,Married,59412.0,0,56,19-04-2014,0,1,4,2,8,3,0,0,0,0,0
2532,1987,Master,Single,73454.0,0,95,01-03-2014,0,1,2,4,6,5,0,0,1,0,0
9739,1963,Graduation,Single,34377.0,1,55,19-01-2013,0,2,2,2,2,7,0,0,0,0,0
895,1948,PhD,Married,61467.0,2,69,09-12-2012,0,3,5,2,10,5,0,0,0,0,0
3427,1955,PhD,Married,59821.0,1,11,12-04-2013,0,6,11,2,7,8,0,0,0,0,0
4376,1960,2n Cycle,Single,32218.0,0,27,15-02-2014,0,1,2,1,3,7,0,0,1,0,0
7348,1958,PhD,Single,71691.0,0,0,17-03-2014,0,1,4,7,5,2,0,0,0,0,0
291,1970,Graduation,Married,72940.0,0,13,19-06-2013,0,1,3,3,6,1,0,0,0,0,0
5967,1952,Graduation,Together,33402.0,2,60,18-07-2013,0,3,2,1,3,8,0,0,0,0,0
3083,1974,Graduation,Married,45837.0,2,88,26-07-2013,0,5,6,2,5,7,0,0,0,0,0
2004,1969,Graduation,Single,72679.0,1,65,18-09-2013,0,1,4,7,5,1,0,0,0,0,0
1970,1968,Master,Together,34053.0,1,14,10-09-2012,0,1,3,0,3,8,0,0,0,0,0
2631,1982,Graduation,Together,71853.0,0,29,08-05-2013,0,1,2,8,6,1,0,0,0,0,0
7712,1946,PhD,Single,62159.0,0,68,28-04-2014,0,1,6,2,10,4,0,0,0,0,0
309,1961,PhD,Together,63342.0,1,48,16-10-2012,0,3,8,3,5,6,0,0,0,1,0
1384,1992,Basic,Married,17256.0,1,10,23-11-2013,0,2,2,1,2,8,0,0,1,0,0
6887,1967,Graduation,Single,79146.0,2,33,24-04-2014,0,2,8,1,8,6,0,0,0,0,0
1655,1979,Graduation,Together,34350.0,1,81,19-10-2013,0,1,1,0,3,7,0,0,0,0,0
3025,1958,Graduation,Single,49967.0,1,4,,0,3,6,1,5,7,0,0,0,0,0
1839,1974,Graduation,Single,43322.0,0,25,21-04-2014,0,1,3,0,4,7,0,0,0,0,0
7129,,PhD,Married,54693.0,1,72,17-02-2013,0,8,6,4,13,6,0,0,0,0,0
10827,1967,PhD,Married,36947.0,2,49,07-08-2012,0,4,3,0,4,9,0,0,0,0,0
10240,1949,Graduation,Together,69372.0,0,10,,0,1,10,4,6,4,0,0,0,1,1
2930,1978,Master,Single,68092.0,0,7,16-12-2013,0,2,2,6,10,5,0,0,0,0,0
3852,1961,Master,Together,74881.0,2,48,08-03-2013,0,4,9,2,12,5,0,0,0,0,0
8659,1952,PhD,Together,69805.0,1,50,21-01-2014,0,2,6,8,11,2,0,0,0,0,0
5909,1964,Graduation,Married,58512.0,1,25,19-09-2013,0,5,3,4,8,8,0,0,0,0,0
8015,1962,PhD,Divorced,85696.0,0,88,03-05-2013,0,1,4,6,9,1,0,0,0,0,0
635,1966,Master,Married,57183.0,2,51,19-03-2013,0,8,9,1,7,8,0,0,0,0,0
10826,1959,Graduation,Married,18690.0,0,77,28-12-2012,0,1,1,1,2,8,0,0,0,0,0
9265,1953,Graduation,Married,75027.0,1,74,09-01-2013,0,2,9,4,6,5,0,0,0,0,0
4828,1954,Graduation,Divorced,79865.0,1,12,18-06-2014,0,1,5,10,5,1,0,0,0,0,0
4548,1981,Graduation,Single,41967.0,2,66,23-11-2013,0,1,1,0,3,4,0,0,0,0,0
9907,1969,Master,Together,66476.0,1,80,04-12-2013,0,2,6,8,10,4,0,0,0,0,0
7397,1951,Graduation,Single,49090.0,1,45,19-07-2013,0,3,7,2,9,7,0,0,0,0,0
6292,1986,PhD,Married,82333.0,0,60,30-03-2013,0,1,4,3,10,2,0,0,0,0,1
1177,1966,Master,Together,49618.0,2,77,26-01-2013,0,4,3,1,3,7,0,0,0,0,0
3518,1983,Graduation,Married,25271.0,1,45,05-12-2012,0,1,1,1,2,9,0,0,0,0,0
10766,,PhD,Married,65526.0,1,22,11-04-2014,0,1,4,4,8,2,0,0,0,0,0
5740,1970,2n Cycle,Divorced,25959.0,2,1,14-02-2013,0,2,1,2,2,6,0,0,0,0,0
3033,1963,Master,Together,38620.0,0,56,11-05-2013,0,1,2,5,3,3,0,0,0,0,0
5687,1980,Graduation,Divorced,81702.0,0,98,23-09-2012,0,1,7,7,12,3,0,0,0,0,0
9405,1954,PhD,Married,52869.0,2,40,15-10-2012,0,3,3,1,4,7,0,0,0,0,0
7279,1969,PhD,Together,69476.0,0,3,30-09-2013,0,1,4,6,4,2,0,0,0,0,0
10913,1984,Master,Single,31385.0,1,56,05-12-2012,0,1,1,0,2,8,0,0,1,0,0
8235,1956,Master,Together,69245.0,1,8,24-01-2014,0,2,6,5,10,3,0,0,0,0,0
11007,1968,PhD,Married,29187.0,1,43,09-05-2013,0,1,1,0,3,8,0,0,0,0,0
1440,1978,2n Cycle,Together,52513.0,0,84,04-09-2012,0,2,9,5,9,7,0,0,0,0,0
1921,1967,PhD,Married,59062.0,3,74,03-10-2013,0,2,2,0,3,4,0,0,0,0,0
3678,1973,Graduation,Widow,60208.0,2,13,,0,11,8,3,7,7,0,0,0,1,0
